시군구,번지,본번,부번,건물명,전월세구분,전용면적,계약년월,계약일,보증금,월세,층,건축년도,도로명
부산광역시 수영구 민락동,18-2,0018,0002,동산주택,전세,47.93,202111,10,6500,0,2,1980,민락본동로 25
부산광역시 수영구 민락동,185-1,0185,0001,동화주택,전세,71.01,202202,11,13000,0,2,1979,광안로 59-10
부산광역시 수영구 민락동,32-18,0032,0018,드림캐슬A,전세,17.15,202201,11,3000,0,4,2002,민락본동로31번길 61
부산광역시 수영구 민락동,32-18,0032,0018,드림캐슬A,전세,17.99,202203,17,3000,0,4,2002,민락본동로31번길 61
부산광역시 수영구 민락동,32-18,0032,0018,드림캐슬A,전세,20.45,202203,31,4000,0,4,2002,민락본동로31번길 61
부산광역시 수영구 민락동,32-18,0032,0018,드림캐슬A,전세,17.99,202204,14,4000,0,5,2002,민락본동로31번길 61
부산광역시 수영구 민락동,181-207,0181,0207,드림팰리스,월세,18.72,202205,15,400,26,3,2010,광안해변로295번길 3
부산광역시 수영구 민락동,181-207,0181,0207,드림팰리스,월세,18.72,202205,24,300,29,2,2010,광안해변로295번길 3
부산광역시 수영구 민락동,35-5,0035,0005,르모이안,전세,21.33,202202,8,14000,0,11,2021,민락로6번길 48
부산광역시 수영구 민락동,35-5,0035,0005,르모이안,전세,20.65,202202,11,14000,0,11,2021,민락로6번길 48
부산광역시 수영구 민락동,35-5,0035,0005,르모이안,월세,21.97,202202,16,3000,45,9,2021,민락로6번길 48
부산광역시 수영구 민락동,35-5,0035,0005,르모이안,월세,21.97,202202,19,7000,25,11,2021,민락로6번길 48
부산광역시 수영구 민락동,35-5,0035,0005,르모이안,월세,21.97,202202,21,1000,76,8,2021,민락로6번길 48
부산광역시 수영구 민락동,35-5,0035,0005,르모이안,월세,21.97,202202,28,4000,40,10,2021,민락로6번길 48
부산광역시 수영구 민락동,35-5,0035,0005,르모이안,월세,20.98,202203,5,2000,55,9,2021,민락로6번길 48
부산광역시 수영구 민락동,35-5,0035,0005,르모이안,월세,20.98,202203,9,5000,35,8,2021,민락로6번길 48
부산광역시 수영구 민락동,35-5,0035,0005,르모이안,전세,21.33,202203,24,14000,0,8,2021,민락로6번길 48
부산광역시 수영구 민락동,35-5,0035,0005,르모이안,전세,20.65,202204,12,14000,0,9,2021,민락로6번길 48
부산광역시 수영구 민락동,35-5,0035,0005,르모이안,전세,21.33,202204,12,14000,0,9,2021,민락로6번길 48
부산광역시 수영구 민락동,35-5,0035,0005,르모이안,월세,20.98,202204,26,5000,35,8,2021,민락로6번길 48
부산광역시 수영구 민락동,35-5,0035,0005,르모이안,전세,20.65,202204,26,14000,0,11,2021,민락로6번길 48
부산광역시 수영구 민락동,35-5,0035,0005,르모이안,월세,20.98,202204,29,2000,55,10,2021,민락로6번길 48
부산광역시 수영구 민락동,35-5,0035,0005,르모이안,전세,20.65,202205,4,14000,0,8,2021,민락로6번길 48
부산광역시 수영구 민락동,35-5,0035,0005,르모이안,전세,20.65,202205,6,14000,0,10,2021,민락로6번길 48
부산광역시 수영구 민락동,15-2,0015,0002,리버사이드,월세,18.72,202112,24,1000,28,3,2014,민락본동로 29
부산광역시 수영구 민락동,146-18,0146,0018,리치빌,전세,16.28,202111,16,4000,0,4,2010,감포로60번길 8
부산광역시 수영구 민락동,41-3,0041,0003,리치하우스,전세,47.61,202202,23,16000,0,3,2015,감포로18번길 36
부산광역시 수영구 민락동,41-3,0041,0003,리치하우스,전세,47.61,202204,4,16000,0,3,2015,감포로18번길 36
부산광역시 수영구 민락동,41-3,0041,0003,리치하우스,전세,52.59,202204,5,16500,0,2,2015,감포로18번길 36
부산광역시 수영구 민락동,41-3,0041,0003,리치하우스,전세,52.59,202205,4,16500,0,2,2015,감포로18번길 36
부산광역시 수영구 민락동,194-23,0194,0023,매직베스트빌라B동,월세,36.36,202111,4,2000,18,1,2001,민락로12번길 24
부산광역시 수영구 민락동,140-8,0140,0008,매직월드텔B동,전세,75.4,202202,10,15500,0,2,2004,민락본동로11번길 13
부산광역시 수영구 민락동,140-8,0140,0008,매직월드텔B동,전세,61.32,202204,19,13000,0,5,2004,민락본동로11번길 13
부산광역시 수영구 민락동,140-8,0140,0008,매직월드텔B동,전세,75.86,202205,10,13000,0,5,2004,민락본동로11번길 13
부산광역시 수영구 민락동,147-1,0147,0001,명신파크빌라,전세,61.85,202203,23,11000,0,3,2000,감포로48번길 10
부산광역시 수영구 민락동,316-6,0316,0006,무지개원룸,전세,26.2,202203,7,4000,0,3,1996,감포로8번길 95
부산광역시 수영구 민락동,316-6,0316,0006,무지개원룸,월세,28.06,202205,12,500,33,2,1996,감포로8번길 95
부산광역시 수영구 민락동,142-1,0142,0001,민락(142-1),전세,38.05,202112,6,5000,0,4,1969,무학로63번길 115
부산광역시 수영구 민락동,155-17,0155,0017,민락동155-17공동주택,월세,15.54,202112,15,2000,11,5,2014,무학로64번길 14-1
부산광역시 수영구 민락동,35-18,0035,0018,민락헤즈,전세,38.66,202112,10,14000,0,10,2018,민락로6번길 54
부산광역시 수영구 민락동,35-18,0035,0018,민락헤즈,전세,38.66,202112,10,14000,0,10,2018,민락로6번길 54
부산광역시 수영구 민락동,35-18,0035,0018,민락헤즈,전세,38.66,202201,17,14000,0,9,2018,민락로6번길 54
부산광역시 수영구 민락동,151-15,0151,0015,백산(151-15),월세,39.34,202201,21,7000,12,1,1978,광남로213번길 49
부산광역시 수영구 민락동,157-9,0157,0009,베스테이25,전세,22.66,202205,20,9000,0,4,2022,무학로64번길 25
부산광역시 수영구 민락동,157-9,0157,0009,베스테이25,전세,29.02,202205,24,15000,0,4,2022,무학로64번길 25
부산광역시 수영구 민락동,157-9,0157,0009,베스테이25,전세,16.47,202205,31,7500,0,3,2022,무학로64번길 25
부산광역시 수영구 민락동,233-1,0233,0001,봉황맨션1동(233-1),전세,52.69,202111,25,7875,0,2,1979,민락로14번길 32
부산광역시 수영구 민락동,233-1,0233,0001,봉황맨션1동(233-1),전세,55.79,202201,15,8500,0,1,1979,민락로14번길 32
부산광역시 수영구 민락동,233-3,0233,0003,봉황맨션2동(233-3),월세,52.03,202203,15,2000,35,2,1979,민락로14번길 32
부산광역시 수영구 민락동,232-1,0232,0001,봉황맨션3동(232-1),월세,47.83,202111,10,2000,35,1,1979,민락로14번길 32
부산광역시 수영구 민락동,232-1,0232,0001,봉황맨션3동(232-1),전세,47.83,202203,4,12500,0,1,1979,민락로14번길 32
부산광역시 수영구 민락동,232-1,0232,0001,봉황맨션3동(232-1),전세,47.83,202203,4,12500,0,1,1979,민락로14번길 32
부산광역시 수영구 민락동,158-4,0158,0004,부영주택,전세,51.72,202202,9,6000,0,1,1995,감포로12번길 18
부산광역시 수영구 민락동,182-3,0182,0003,부일그린빌,월세,14.31,202201,17,1000,25,2,2010,민락본동로11번길 83
부산광역시 수영구 민락동,182-3,0182,0003,부일그린빌,월세,16.9,202203,29,1000,28,5,2010,민락본동로11번길 83
부산광역시 수영구 민락동,224-19,0224,0019,상아빌아트,월세,40.74,202111,25,1000,40,3,2005,민락로14번길 14
부산광역시 수영구 민락동,707-20,0707,0020,선경하이츠빌라(다동),전세,74.265,202203,17,14500,0,2,1996,광남로172번길 6
부산광역시 수영구 민락동,171-12,0171,0012,성림,전세,51.74,202204,7,9000,0,2,1978,민락로19번길 12-1
부산광역시 수영구 민락동,552-9,0552,0009,세진,전세,52.23,202201,11,8000,0,2,1980,무학로69번길 12
부산광역시 수영구 민락동,552-9,0552,0009,세진,전세,52.23,202201,11,10000,0,2,1980,무학로69번길 12
부산광역시 수영구 민락동,139-12,0139,0012,센티움시티6차,전세,14.7,202202,17,6500,0,5,2018,무학로63번길 124
부산광역시 수영구 민락동,139-12,0139,0012,센티움시티6차,전세,29.41,202203,29,10000,0,2,2018,무학로63번길 124
부산광역시 수영구 민락동,139-12,0139,0012,센티움시티6차,전세,19.08,202204,11,8500,0,4,2018,무학로63번길 124
부산광역시 수영구 민락동,15-11,0015,0011,수웅누리하우스텔,전세,39.34,202203,18,7000,0,2,1997,민락본동로27번길 22
부산광역시 수영구 민락동,167-22,0167,0022,아라빌리지,전세,46.48,202111,12,10000,0,2,2015,민락로33번길 42
부산광역시 수영구 민락동,171-7,0171,0007,엠스테이,전세,48.88,202112,10,17000,0,2,2015,민락로27번길 13
부산광역시 수영구 민락동,171-11,0171,0011,예원,월세,69.15,202203,23,3000,60,1,1983,민락로19번길 12
부산광역시 수영구 민락동,715-53,0715,0053,운정빌라,전세,59.9,202111,25,12000,0,2,1999,광안로61번길 17-4
부산광역시 수영구 민락동,32-5,0032,0005,원룸베스트빌라(32-5),월세,26.55,202111,5,300,20,3,1996,민락본동로31번길 59
부산광역시 수영구 민락동,32-5,0032,0005,원룸베스트빌라(32-5),월세,26.55,202201,28,300,30,4,1996,민락본동로31번길 59
부산광역시 수영구 민락동,32-5,0032,0005,원룸베스트빌라(32-5),전세,30.45,202202,8,5000,0,4,1996,민락본동로31번길 59
부산광역시 수영구 민락동,32-25,0032,0025,원룸비치빌라(32-25),전세,25.3,202203,22,4500,0,4,1996,민락본동로31번길 55
부산광역시 수영구 민락동,110-36,0110,0036,월드비치빌,월세,29.26,202205,9,300,25,8,2003,광안해변로344번길 9-15
부산광역시 수영구 민락동,110-36,0110,0036,월드비치빌,월세,29.26,202205,9,300,25,8,2003,광안해변로344번길 9-15
부산광역시 수영구 민락동,181-45,0181,0045,유정,전세,17.18,202201,28,4500,0,4,2011,광안해변로279번길 29
부산광역시 수영구 민락동,121-2,0121,0002,이수빌라,월세,70.12,202201,27,500,45,4,2001,민락본동로 14-5
부산광역시 수영구 민락동,158-5,0158,0005,이화주택,전세,66.12,202111,17,13000,0,1,1981,무학로64번길 35
부산광역시 수영구 민락동,147-3,0147,0003,일루이안家,전세,14.09,202112,5,6690,0,2,2017,무학로63번길 23
부산광역시 수영구 민락동,147-3,0147,0003,일루이안家,전세,14.24,202112,7,6000,0,2,2017,무학로63번길 23
부산광역시 수영구 민락동,33-2,0033,0002,장미,전세,45.62,202203,4,8000,0,1,1979,민락본동로27번길 51
부산광역시 수영구 민락동,18-8,0018,0008,장미빌라,전세,74.33,202111,22,11000,0,2,1993,민락본동로19번길 8
부산광역시 수영구 민락동,225-3,0225,0003,정운빌라,전세,36.63,202112,11,7000,0,1,2001,민락로14번길 26
부산광역시 수영구 민락동,225-3,0225,0003,정운빌라,월세,51.375,202201,20,12000,16,3,2001,민락로14번길 26
부산광역시 수영구 민락동,217-4,0217,0004,주안빌라A동,월세,38.77,202111,8,500,30,1,1998,민락로 7-14
부산광역시 수영구 민락동,217-4,0217,0004,주안빌라A동,전세,38.77,202205,3,10000,0,4,1998,민락로 7-14
부산광역시 수영구 민락동,23-4,0023,0004,참편한누리아띠,월세,49.86,202201,19,2000,60,5,2012,민락본동로11번길 22
부산광역시 수영구 민락동,18-4,0018,0004,청초빌아트,월세,14.4,202111,25,0,29,5,2002,민락본동로 23-1
부산광역시 수영구 민락동,18-4,0018,0004,청초빌아트,전세,14.4,202201,10,3000,0,3,2002,민락본동로 23-1
부산광역시 수영구 민락동,24-25,0024,0025,체리하우스,월세,48.869,202201,27,6448,17,5,2021,민락본동로19번길 38
부산광역시 수영구 민락동,24-25,0024,0025,체리하우스,월세,45.7296,202203,31,1239,41,5,2021,민락본동로19번길 38
부산광역시 수영구 민락동,26-12,0026,0012,태창,월세,57.62,202112,24,3000,2,1,1978,민락본동로27번길 42
부산광역시 수영구 민락동,23-7,0023,0007,펠리시티,전세,18.99,202201,6,9000,0,9,2017,민락본동로11번길 30
부산광역시 수영구 민락동,23-7,0023,0007,펠리시티,전세,18.99,202201,10,9000,0,8,2017,민락본동로11번길 30
부산광역시 수영구 민락동,23-7,0023,0007,펠리시티,전세,20.21,202202,24,9000,0,7,2017,민락본동로11번길 30
부산광역시 수영구 민락동,172-7,0172,0007,프리빌리지수,월세,20.69,202202,8,11000,6,2,2021,민락로28번길 14
부산광역시 수영구 민락동,160-14,0160,0014,하늘원룸빌라,전세,31.5,202203,2,6000,0,2,1998,광남로 217-3
부산광역시 수영구 민락동,31-5,0031,0005,"한민주택(가,나동)",월세,50.78,202111,24,6000,20,1,1980,민락본동로31번길 50
부산광역시 수영구 민락동,220-14,0220,0014,해변빌라A동,월세,37.77,202202,10,500,45,3,1997,민락로12번길 4
부산광역시 수영구 민락동,189-36,0189,0036,해안빌라,전세,30.16,202201,24,8000,0,4,1997,광안해변로277번길 36-1
부산광역시 수영구 민락동,220-2,0220,0002,해운빌라(A동),월세,51.36,202111,16,7000,20,3,2000,민락로12번길 6
부산광역시 수영구 민락동,157-8,0157,0008,헤즈157,전세,19.12,202205,20,10000,0,4,2022,감포로18번길 18
부산광역시 수영구 민락동,157-8,0157,0008,헤즈157,전세,19.12,202205,21,11000,0,2,2022,감포로18번길 18
부산광역시 수영구 민락동,157-8,0157,0008,헤즈157,전세,19.12,202205,21,11000,0,5,2022,감포로18번길 18
부산광역시 수영구 민락동,157-8,0157,0008,헤즈157,전세,19.12,202205,21,11000,0,2,2022,감포로18번길 18
부산광역시 수영구 민락동,157-8,0157,0008,헤즈157,전세,19.12,202205,23,10000,0,3,2022,감포로18번길 18
부산광역시 수영구 민락동,157-8,0157,0008,헤즈157,전세,19.12,202205,23,11000,0,4,2022,감포로18번길 18
부산광역시 수영구 민락동,157-8,0157,0008,헤즈157,전세,19.12,202205,24,10000,0,5,2022,감포로18번길 18
부산광역시 수영구 민락동,18-7,0018,0007,현대,전세,43.31,202205,12,9000,0,1,1980,민락본동로19번길 6
부산광역시 수영구 민락동,22-13,0022,0013,힐링골든뷰,전세,43.98,202202,3,15000,0,3,2017,민락본동로11번길 10
부산광역시 수영구 민락동,22-13,0022,0013,힐링골든뷰,월세,42.85,202205,12,15000,10,5,2017,민락본동로11번길 10
부산광역시 수영구 민락동,22-13,0022,0013,힐링골든뷰,전세,43.98,202205,12,15000,0,2,2017,민락본동로11번길 10
부산광역시 수영구 수영동,453-20,0453,0020,(453-20),월세,20.73,202204,28,500,34,3,2012,연수로391번길 20
부산광역시 수영구 수영동,453-20,0453,0020,(453-20),월세,25.02,202205,11,500,37,5,2012,연수로391번길 20
부산광역시 수영구 수영동,466-20,0466,0020,(466-20),월세,61.65,202203,18,1000,40,2,1978,망미번영로60번길 9
부산광역시 수영구 수영동,466-20,0466,0020,(466-20),월세,64.46,202205,26,300,25,2,1978,망미번영로60번길 9
부산광역시 수영구 수영동,495-22,0495,0022,(495-22),전세,44.16,202203,19,7000,0,2,1978,수미로 80-3
부산광역시 수영구 수영동,50-20,0050,0020,강남럭스빌,월세,18.95,202112,29,500,50,5,2019,수영성로 33-8
부산광역시 수영구 수영동,50-20,0050,0020,강남럭스빌,월세,18.95,202201,27,1000,45,6,2019,수영성로 33-8
부산광역시 수영구 수영동,50-20,0050,0020,강남럭스빌,월세,18.95,202203,7,2000,40,4,2019,수영성로 33-8
부산광역시 수영구 수영동,50-20,0050,0020,강남럭스빌,월세,18.95,202204,22,2000,30,5,2019,수영성로 33-8
부산광역시 수영구 수영동,82-2,0082,0002,금양빌라,월세,74.52,202205,9,12000,10,3,2002,수영성로 15
부산광역시 수영구 수영동,458-11,0458,0011,더골드빌,월세,23.85,202112,30,10000,10,2,2017,망미번영로52번길 49
부산광역시 수영구 수영동,451-8,0451,0008,드림아이데스,전세,42.5664,202203,1,17500,0,11,2020,연수로401번길 5
부산광역시 수영구 수영동,450-3,0450,0003,리안하우스,월세,35.06,202205,23,100,45,5,2013,망미번영로52번길 104
부산광역시 수영구 수영동,497-1,0497,0001,망미빌라,월세,46.64,202201,13,500,40,2,1984,수미로86번길 11
부산광역시 수영구 수영동,497-1,0497,0001,망미빌라,월세,46.64,202203,5,3000,20,1,1984,수미로86번길 11
부산광역시 수영구 수영동,497-1,0497,0001,망미빌라,월세,46.64,202204,14,3000,20,1,1984,수미로86번길 11
부산광역시 수영구 수영동,454-19,0454,0019,메이시스빌-수영19,월세,37.15,202203,8,100,30,2,2019,연수로391번길 19
부산광역시 수영구 수영동,45-3,0045,0003,보문타운,전세,24.71,202203,17,6000,0,5,2016,수영성로27번길 28
부산광역시 수영구 수영동,49-2,0049,0002,부일그린빌라,월세,58.4,202201,11,2000,50,6,1997,수영로705번길 37-29
부산광역시 수영구 수영동,496-5,0496,0005,삼원빌라,전세,78.48,202203,30,13000,0,3,1995,좌수영로83번길 6-20
